"","FID","admin_region","admin_district","municipality","year","month","hour","day_week","category","kind_accident","type_accident","accident_car","accident_passenger","accident_motor","accident_goodsroad","accident_other","LINREFX","LINREFY","XGCSWGS84","YGCSWGS84","road_surface_condition","day"
"202",9507,6,2,603,2016,9,18,2,3,5,3,1,0,0,0,0,581362.1873,5927253.0254,10.226260461,53.487950151,NA,19
"203",9508,3,6,318,2016,4,8,6,3,5,3,1,0,0,0,0,562925.7847,5941171.6021,9.951243347,53.615568972,NA,15
"204",9522,1,4,111,2016,10,13,2,3,6,7,0,1,0,0,0,564184.9986,5934036.6255,9.968808264,53.551292313,NA,31
"205",9523,3,5,317,2016,10,15,3,3,5,3,1,0,0,0,0,563718.8811,5939570.1788,9.962903181,53.601080724,NA,4
"206",9528,1,1,101,2016,4,8,6,3,0,3,1,0,0,0,0,566567.47,5933662.16,10.004683601,53.547630248,NA,8
"207",9532,2,3,209,2016,6,8,2,3,3,2,0,0,0,1,0,562558.1841,5935568.1366,9.944563399,53.565252917,NA,27
"208",9533,1,6,117,2016,11,17,4,3,5,3,1,0,0,0,0,568033.9734,5933934.6401,10.026872532,53.54989111,NA,2
"209",9536,1,3,107,2016,10,11,3,3,6,6,0,1,0,0,0,565038.2246,5933766.5343,9.981628614,53.548759928,NA,11
"210",9539,4,5,410,2016,9,11,2,3,5,2,1,0,0,0,0,567262.5834,5938219.0241,10.016154243,53.588494914,NA,5
"211",9546,4,5,410,2016,8,20,6,2,3,6,0,0,0,0,0,567017.5784,5938405.6206,10.012493609,53.590203254,NA,5
"212",9549,1,6,117,2016,10,18,1,3,5,3,1,0,0,0,0,568010.5553,5934101.9121,10.026555516,53.551397443,NA,23
"213",9550,3,1,305,2016,9,7,3,3,5,7,1,0,0,0,0,563551.5,5936694.18,9.959788281,53.575253655,NA,20
"214",9559,3,5,317,2016,7,17,5,3,5,3,1,0,0,0,0,563601.1683,5940066.1453,9.961225815,53.605552398,NA,21
"215",9589,1,14,133,2016,8,16,5,3,4,6,0,0,0,0,0,568394.0501,5932700.6276,10.03203657,53.538754081,NA,18
"216",9590,7,14,715,2016,9,13,6,3,5,3,1,0,0,0,0,556323.823,5925197.5731,9.848578441,53.472752079,NA,16
"217",9597,3,9,321,2016,9,7,2,3,3,6,0,0,0,0,0,561722.1617,5937930.7531,9.932409273,53.586585616,NA,12
"218",9598,3,1,306,2016,4,9,4,3,3,6,0,0,0,0,0,563443.1683,5936419.7433,9.958096687,53.572800323,NA,13
"219",9616,3,6,318,2016,7,16,4,2,5,3,0,0,0,0,0,562262.6238,5941939.5493,9.941373451,53.622549975,NA,6
"220",9622,2,5,216,2016,7,7,5,3,3,6,1,0,0,0,0,559660.218,5935485.573,9.900797449,53.564848356,NA,7
"221",9627,3,6,318,2016,10,19,7,2,5,3,0,0,0,0,1,562994.4939,5940942.5125,9.952235528,53.613501827,NA,29
"222",9633,3,1,306,2016,4,17,3,3,4,6,0,0,0,0,0,563300.2263,5936154.8066,9.955884653,53.570436521,NA,19
"223",9640,1,6,115,2016,8,20,4,3,5,3,1,0,0,0,0,566799.4396,5933701.6149,10.008192485,53.547955379,NA,3
"224",9648,3,9,321,2016,9,10,6,3,5,3,1,0,0,0,0,562091.7065,5936844.111,9.937774811,53.576775961,NA,2
"225",9649,6,2,603,2016,6,19,4,3,8,7,0,0,0,0,0,581088.681,5927220.262,10.222130843,53.487697933,NA,1
"226",9650,2,12,225,2016,9,12,4,3,0,7,0,0,0,0,0,554354.1813,5936743.3276,9.820911069,53.576729024,NA,21
"227",9660,6,1,601,2016,6,1,7,2,5,3,1,0,0,0,0,577371.5894,5930141.9188,10.166842437,53.514513932,NA,4
"228",9665,3,6,318,2016,7,15,3,3,5,3,1,0,0,0,0,562843.6878,5941420.0977,9.950052627,53.617812123,NA,19
"229",9667,1,6,117,2016,5,11,2,2,5,3,1,0,0,0,0,568301.3448,5933375.9921,10.030785385,53.544835748,NA,9
"230",93889,3,9,321,2016,1,16,4,3,5,3,1,0,0,0,0,561133.6588,5939365.1151,9.923801458,53.599545689,NA,27
"231",93906,2,14,227,2016,1,10,3,2,0,7,0,0,0,0,0,550825.443,5938152.818,9.76785155,53.589750947,NA,19
"232",93915,1,5,113,2016,1,17,4,2,5,2,0,0,0,0,0,567572.8315,5934107.0984,10.019950761,53.551500572,NA,27
"233",93916,5,18,526,2016,1,8,5,3,5,3,1,0,0,0,0,576172.1105,5941962.2273,10.151639639,53.620915325,NA,21
"234",93923,6,2,602,2016,1,8,6,3,5,3,1,0,0,0,0,580283.1682,5926977.5198,10.209931428,53.485639989,NA,22
"235",93924,7,1,702,2016,1,17,2,3,5,3,1,0,0,0,0,565181.4804,5924156.6868,9.981792536,53.462375198,NA,11
"236",93934,2,13,226,2016,1,14,6,3,4,2,1,0,0,0,0,552511.0538,5937840.6867,9.793261941,53.586779497,NA,29
"237",93937,1,5,114,2016,1,11,6,3,1,7,1,0,0,0,1,566379.9195,5934715.0223,10.002076975,53.557116293,NA,8
"238",93939,2,1,202,2016,1,8,6,3,6,7,0,1,0,0,0,562650.8547,5933713.5448,9.945590672,53.548573977,NA,1
"239",93950,2,8,220,2016,1,11,6,3,5,2,1,0,0,0,0,557678.617,5938516.8681,9.871441649,53.592313706,NA,29
"240",93954,5,9,517,2016,1,17,3,3,5,2,1,0,0,0,0,572128.0764,5943390.739,10.09084181,53.634325732,NA,5
"241",93955,7,13,714,2016,1,7,5,3,5,3,1,0,0,0,0,558730.9191,5925850.9949,9.884961443,53.4783618,NA,7
"242",93965,2,11,224,2016,1,17,4,3,5,3,1,0,0,0,0,553437.5894,5936356.0249,9.807003016,53.573342257,NA,6
"243",93970,1,20,141,2016,1,7,5,3,4,6,0,0,0,0,1,556886.9347,5932357.2554,9.85836033,53.537040304,NA,28
"244",93981,5,6,514,2016,1,9,5,3,3,6,1,0,0,0,0,573250.7353,5939462.7536,10.106893222,53.598869754,NA,14
"245",93985,3,8,320,2016,1,17,3,3,5,3,1,0,0,0,0,559487.6769,5941697.952,9.899377575,53.620701231,NA,19
"246",93989,2,6,218,2016,1,14,4,3,5,3,1,0,0,0,0,558772.9625,5935285.1482,9.887365034,53.56314716,NA,13
"247",93994,3,2,311,2016,1,17,3,3,4,6,0,0,0,0,0,564820.16,5935649.43,9.978728367,53.565708991,NA,12
"248",93999,5,6,514,2016,1,7,5,3,4,2,1,0,0,0,0,574666.8952,5939740.0606,10.12835474,53.601162018,NA,28
"249",94001,2,8,220,2016,1,9,3,3,5,2,1,0,0,0,0,558890.6965,5939564.9945,9.88995,53.601598922,NA,5
"250",94004,3,6,318,2016,1,5,4,3,5,3,0,0,0,0,1,562770.6405,5941474.2928,9.948959409,53.618307948,NA,20
"251",94006,2,1,203,2016,1,14,4,3,5,2,1,0,0,0,0,562020.1426,5933876.7443,9.936105092,53.550115592,NA,20
"252",94013,3,7,319,2016,1,19,3,3,5,3,1,0,0,0,0,561468.0149,5942681.3936,9.92950769,53.629311024,NA,5
"253",94028,5,18,526,2016,1,5,2,3,5,3,1,0,0,0,0,575541.4488,5940203.1258,10.141680222,53.605198131,NA,25
"254",94035,5,5,513,2016,1,5,7,3,3,6,1,0,0,0,0,575364.8398,5938178.9211,10.138522429,53.587032541,NA,30
"255",94043,2,5,215,2016,1,16,7,3,5,2,1,0,0,0,0,561734.8014,5935668.4667,9.932152825,53.566252134,NA,16
"256",94054,2,3,209,2016,1,14,2,3,5,3,1,0,0,0,0,562361.8096,5935529.0479,9.941590986,53.564924986,NA,18
"257",94057,5,18,526,2016,1,18,2,2,5,3,1,0,0,0,0,575770.6548,5940875.2402,10.145306957,53.611205136,NA,25
"258",94063,7,1,702,2016,1,7,3,3,0,2,1,0,0,0,0,565928.7377,5923394.5703,9.992886401,53.455432763,NA,19
"259",94071,5,3,510,2016,1,17,1,3,5,3,1,0,0,0,0,571178.4531,5935826.425,10.074755695,53.566475728,NA,3
"260",94073,4,9,425,2016,1,8,2,3,3,2,0,0,0,0,1,570617.0426,5937366.8206,10.066628695,53.580395119,NA,11
"261",94074,1,1,101,2016,1,14,6,3,4,7,1,0,0,0,0,566286.4385,5934037.5323,10.000522358,53.551039355,NA,22
"262",94083,4,5,409,2016,1,9,5,3,6,3,0,1,0,0,0,568541.0684,5938527.6649,10.035533047,53.59110312,NA,21
"263",94087,4,5,408,2016,1,20,2,3,5,2,1,0,0,0,0,567082.5609,5939509.561,10.013712667,53.600116189,NA,4
"264",94099,5,6,514,2016,1,16,7,3,0,2,1,0,0,0,0,573662.902,5942354.297,10.113803912,53.624797722,NA,30
"265",94103,3,6,318,2016,1,7,2,3,5,2,1,0,0,0,0,563615.1911,5940846.585,9.961597057,53.612564694,NA,18
"266",94104,3,7,319,2016,1,19,7,3,5,2,1,0,0,0,0,561420.1703,5942694.8972,9.928786963,53.629438,NA,9
"267",94115,5,1,502,2016,1,11,6,3,5,3,1,0,0,0,0,569699.0626,5936223.5016,10.0525105,53.570242862,NA,22
"268",94119,3,3,314,2016,1,20,2,3,5,3,1,0,0,0,0,565441.989,5937497.7858,9.988503318,53.582243395,NA,25
"269",94124,5,2,506,2016,1,7,3,3,4,2,1,0,0,0,0,571011.8901,5937337.9563,10.072584921,53.580082404,NA,5
"270",94127,4,4,407,2016,1,16,7,3,5,3,0,0,0,0,1,565807.887,5939698.9424,9.994493735,53.601979794,NA,30
"271",94133,5,18,526,2016,1,8,6,3,4,2,1,0,0,0,0,576901.8695,5938606.3774,10.161842226,53.590650789,NA,8
"272",94139,1,12,130,2016,1,19,4,3,3,2,1,0,0,0,0,572927.3791,5932957.6902,10.100489027,53.540454461,NA,20
"273",94142,3,3,313,2016,1,10,2,3,5,3,1,0,0,0,0,565465.922,5936445.1431,9.988644016,53.572780081,NA,4
"274",94147,5,10,518,2016,1,13,7,3,5,3,1,0,0,0,0,573513.861,5945609.4837,10.112320263,53.654072271,NA,30
"275",94152,5,1,501,2016,1,13,7,3,0,3,1,0,0,0,0,568387.7069,5935820.2282,10.032623271,53.566791169,NA,16
"276",94170,1,7,120,2016,2,8,6,3,5,3,1,0,0,0,0,568060.1912,5934636.897,10.027421064,53.556198998,NA,26
"277",94171,5,2,509,2016,2,12,2,3,5,3,1,0,0,0,0,571527.9013,5938436.6399,10.080629245,53.589886093,NA,15
"278",94174,2,7,219,2016,1,9,6,3,0,7,1,0,0,0,0,559178.8537,5933997.0141,9.893248538,53.551524453,NA,1
"279",94177,5,2,509,2016,2,16,5,3,5,3,1,0,0,0,0,572108.0588,5938529.327,10.089413841,53.590639593,NA,25
"280",94187,5,7,515,2016,1,17,3,2,6,7,0,1,0,0,0,571834.8781,5942750.5735,10.086260663,53.628612976,NA,12
"281",94189,1,16,137,2016,2,6,3,3,4,2,1,0,0,0,0,566408.135,5926324.284,10.000724096,53.481702912,NA,9
"282",94190,3,2,312,2016,2,19,3,3,6,3,0,1,0,0,0,564969.6986,5935818.6523,9.981021103,53.567211342,NA,16
"283",94195,1,8,124,2016,1,9,5,3,4,2,1,0,0,0,0,569496.321,5934237.866,10.04900789,53.552424709,NA,21
"284",94205,4,5,410,2016,2,15,7,3,5,3,1,0,0,0,0,566250.3478,5938316.0184,10.000885306,53.589495496,NA,27
"285",94211,4,8,423,2016,2,17,3,2,5,7,1,0,0,0,0,569296.7581,5937182.1279,10.046649265,53.578911382,NA,23
"286",94216,6,2,603,2016,2,17,5,3,5,2,1,0,0,0,0,580121.7827,5926351.4042,10.207340027,53.48003787,NA,11
"287",94224,3,2,312,2016,2,21,6,3,0,1,0,0,0,0,0,565065.4864,5935925.8553,9.982489565,53.568162933,NA,12
"288",94230,4,11,430,2016,1,6,6,3,5,3,1,0,0,0,0,568870.8675,5940430.7817,10.040935243,53.608163281,NA,1
"289",94233,5,10,518,2016,2,7,5,3,5,2,1,0,0,0,0,573063.1783,5945266.6185,10.105421884,53.651054167,NA,25
"290",94237,2,9,221,2016,2,14,4,3,2,6,1,0,0,0,0,556861.2762,5936542.3286,9.858734539,53.574656753,NA,17
"291",94239,2,3,210,2016,2,12,2,3,2,6,1,0,0,0,0,561997.2587,5934501.0643,9.935883551,53.555729303,NA,15
"292",94242,1,6,117,2016,1,14,2,3,1,7,0,0,0,0,1,567739.0436,5933982.7607,10.022432207,53.550361711,NA,25
"293",94243,7,1,702,2016,2,12,1,2,6,7,0,1,0,0,0,565564.0631,5923334.2881,9.987382733,53.45493649,NA,21
"294",94245,2,9,221,2016,2,7,6,3,5,3,0,0,0,0,1,556874.7934,5936773.4733,9.858980763,53.576732711,NA,12
"295",94249,3,5,317,2016,2,12,4,3,4,2,0,0,1,0,0,563301.5505,5937378.1004,9.956152682,53.581430475,NA,24
"296",94250,3,9,321,2016,2,15,3,3,5,3,1,0,0,0,0,561710.6429,5937605.002,9.932170864,53.583659332,NA,16
"297",94253,5,18,526,2016,1,16,2,3,5,3,1,0,0,0,0,575526.8451,5939662.6792,10.141328607,53.600343388,NA,18
"298",94276,5,3,510,2016,1,18,2,3,4,2,1,0,0,0,0,570383.5788,5936126.2511,10.062823371,53.56927749,NA,4
"299",94279,5,18,526,2016,2,17,4,3,5,3,1,0,0,0,0,576106.096,5939720.5756,10.150094196,53.600779891,NA,17
"300",94284,4,5,410,2016,1,20,6,3,4,2,1,0,0,0,0,566780.8511,5937878.9408,10.008805032,53.585500114,NA,22
"301",94286,4,13,432,2016,1,6,2,3,0,3,1,0,0,0,0,566956.2013,5944013.3256,10.012772007,53.640608066,NA,11
"302",94291,5,18,526,2016,2,9,5,3,1,5,1,0,0,0,0,577105.6411,5942921.8661,10.165988122,53.629402623,NA,18
"303",94296,3,6,318,2016,2,14,2,2,5,3,1,0,0,0,0,563287.4414,5944438.3275,9.957374021,53.64488418,NA,8
"304",94307,2,12,225,2016,2,18,4,3,5,3,1,0,0,0,0,554758.3564,5935506.5624,9.826797766,53.565571402,NA,10
"305",94313,4,5,409,2016,1,12,7,3,1,5,1,0,0,0,0,566391.1663,5938686.1686,10.003091167,53.59280428,NA,30
"306",94323,4,10,428,2016,1,13,2,3,3,6,1,0,0,0,0,569088.6416,5938954.784,10.043899013,53.594869782,NA,11
"307",94331,3,8,320,2016,1,20,4,3,3,2,1,0,0,0,0,559823.0329,5938527.1544,9.903838337,53.592165834,NA,13
"308",94336,3,2,311,2016,1,11,5,3,2,6,1,0,0,0,0,565124.9586,5935582.1455,9.983315793,53.56506655,NA,14
"309",94342,1,3,106,2016,1,17,5,3,5,3,1,0,0,0,0,564712.937,5934752.951,9.976923987,53.557665326,NA,28
"310",94351,5,7,515,2016,2,13,6,3,1,5,1,0,0,0,0,571594.7672,5941919.9771,10.082439472,53.621181397,NA,19
"311",94354,5,18,526,2016,2,16,7,3,5,3,1,0,0,0,0,576873.2611,5940193.6422,10.161801446,53.604919218,NA,20
"312",94356,3,2,311,2016,2,10,6,3,3,7,0,0,0,0,0,564739.344,5936072.3492,9.977595965,53.569519853,NA,26
"313",94361,4,2,405,2016,2,11,5,3,5,3,1,0,0,0,0,565586.6447,5939326.1274,9.99107242,53.598656976,NA,25
"314",94363,2,5,216,2016,2,21,4,3,5,3,1,0,0,0,0,560041.7377,5935612.8793,9.906581615,53.565949001,NA,17
"315",94364,3,5,317,2016,2,15,4,3,4,2,1,0,0,0,0,563317.4123,5937522.6178,9.956421554,53.582727381,NA,3
"316",94368,4,5,409,2016,2,7,5,3,3,7,0,0,0,0,0,568280.3618,5939030.0681,10.031704934,53.595652273,NA,25
"317",94370,3,3,314,2016,1,15,7,3,5,3,1,0,0,0,0,565500.8962,5937465.1168,9.989386111,53.581942437,NA,23
"318",94373,6,1,601,2016,2,18,3,3,5,3,1,0,0,0,0,579934.5847,5928121.9101,10.204970782,53.495977337,NA,9
"319",94378,3,5,317,2016,2,15,5,3,4,2,1,0,0,0,0,563087.9514,5939695.7347,9.953395604,53.60228546,NA,25
"320",94380,3,1,304,2016,2,13,7,3,2,6,1,0,0,0,0,562377.7093,5936908.1526,9.942106485,53.577317591,NA,6
"321",94385,1,1,101,2016,2,13,2,3,6,4,0,1,0,0,0,566239.0918,5934023.0624,9.999804765,53.550915287,NA,15
"322",94388,3,7,319,2016,1,21,4,3,5,3,1,0,0,0,0,560016.678,5943022.4413,9.907629692,53.632544526,NA,27
"323",94391,1,3,106,2016,2,9,6,3,5,2,1,0,0,0,0,564687.4523,5934605.341,9.976508775,53.556341855,NA,12
"324",94392,4,2,405,2016,1,14,4,3,5,3,1,0,0,0,0,564622.7376,5939638.9551,9.976574118,53.601588159,NA,13
"325",94394,7,1,701,2016,2,11,6,3,1,7,1,0,0,0,0,565005.5362,5924099.392,9.979130963,53.46188201,NA,12
"326",94396,1,15,134,2016,1,18,4,3,3,7,0,0,1,0,0,567942.0622,5931776.6367,10.025016887,53.530508667,NA,6
"327",94399,4,5,412,2016,1,17,1,3,1,5,1,0,0,0,0,567061.1735,5937423.8163,10.012941108,53.581374071,NA,24
"328",94401,2,3,209,2016,1,13,4,3,5,3,1,0,0,0,0,562371.9683,5935373.608,9.941713316,53.563526785,NA,13
"329",94403,2,11,224,2016,2,12,4,3,3,5,1,0,0,0,0,553587.726,5935879.2015,9.809188277,53.569041412,NA,17
"330",94406,3,8,320,2016,2,16,1,2,5,3,1,0,0,0,0,559863.9435,5940402.7535,9.904816531,53.60901792,NA,14
"331",94408,5,18,526,2016,2,17,4,2,4,2,1,0,0,0,0,574658.6849,5939805.2576,10.128246309,53.601749098,NA,17
"332",94421,1,4,111,2016,2,5,7,3,2,6,1,0,0,0,0,563765.7867,5934460.2766,9.962568076,53.555150883,NA,27
"333",94424,1,16,137,2016,2,8,5,3,5,3,1,0,0,0,0,565894.0481,5928953.4248,9.993530628,53.505396476,NA,11
"334",94428,1,16,137,2016,2,17,2,2,3,3,1,0,0,0,0,565869.6165,5930507.6546,9.993488988,53.519367868,NA,1
"335",94432,1,20,141,2016,2,14,4,3,4,6,1,0,0,0,0,558104.3352,5931834.2561,9.876630111,53.532206564,NA,17
"336",94433,6,2,602,2016,2,8,4,3,5,3,0,0,0,0,1,578811.7054,5927490.3211,10.187889359,53.490470819,NA,10
"337",94436,5,5,513,2016,1,7,4,3,4,2,0,0,0,0,1,574220.6388,5937220.8366,10.121013003,53.578585611,NA,27
"338",94443,3,7,319,2016,2,11,3,3,6,6,0,1,0,0,0,560799.5714,5943217.722,9.919505852,53.634209231,NA,2
"339",94445,4,10,429,2016,2,19,1,3,6,4,0,1,0,0,0,568879.5037,5939714.8926,10.04090753,53.60172843,NA,14
"340",94450,3,2,311,2016,2,16,1,3,3,6,1,0,0,0,0,564908.5878,5935933.4101,9.980122346,53.568250262,NA,14
"341",94455,5,10,518,2016,3,12,6,2,5,2,1,0,0,0,0,574765.563,5945782.8498,10.131297149,53.655452845,NA,18
"342",94457,5,3,510,2016,3,11,3,2,3,2,0,0,0,0,0,570599.3608,5936354.5261,10.066132759,53.571300009,NA,29
"343",94458,1,6,117,2016,3,9,3,3,6,4,0,1,0,0,0,567670.4093,5933949.1349,10.021389165,53.550068361,NA,29
"344",94462,1,5,114,2016,2,12,3,3,5,3,1,0,0,0,0,566881.2848,5934757.8904,10.009653515,53.557437915,NA,23
"345",94464,4,10,427,2016,2,18,6,3,6,4,0,1,0,0,0,569200.1055,5938349.6681,10.04544862,53.589416882,NA,26
"346",94467,2,5,215,2016,2,17,6,3,5,3,1,0,0,0,0,561115.0627,5935183.3476,9.922701641,53.561964716,NA,26
"347",94469,5,18,526,2016,3,15,2,3,6,7,0,1,0,0,0,576837.4796,5942401.629,10.161805482,53.624766869,NA,7
"348",94475,4,4,407,2016,2,9,4,2,6,4,0,1,0,0,0,568067.5949,5941559.9412,10.02904324,53.618416065,NA,24
"349",94476,3,2,311,2016,3,8,3,3,5,3,1,0,0,0,0,564573.5773,5935611.5919,9.974997953,53.565399331,NA,22
"350",94477,2,2,207,2016,2,8,3,3,6,4,0,1,0,0,0,563941.8927,5935421.4717,9.965422716,53.563768016,NA,16
"351",94478,2,4,214,2016,2,10,7,3,1,5,1,0,0,0,0,561818.6768,5933883.7483,9.933066083,53.550202299,NA,20
"352",94480,3,6,318,2016,2,8,6,3,5,3,1,0,0,0,0,563810.1897,5942540.4097,9.964891287,53.627763745,NA,5
"353",94481,4,6,414,2016,2,18,4,3,4,2,1,0,0,0,0,567151.1959,5937058.0832,10.014221955,53.578075657,NA,17
"354",94482,4,7,416,2016,2,19,2,3,1,5,1,0,0,0,0,567469.227,5935612.209,10.018712139,53.56504057,NA,8
"355",94492,2,9,221,2016,2,7,4,3,5,3,1,0,0,0,0,556067.3403,5936448.3702,9.846728879,53.573897752,NA,10
"356",94497,2,5,216,2016,2,8,5,3,0,3,1,0,0,0,0,559886.364,5935291.0103,9.90417422,53.563073973,NA,11
"357",94501,6,2,602,2016,3,7,3,3,6,3,0,1,0,0,0,579197.18,5927333.57,10.193658485,53.489004262,NA,29
"358",94503,3,3,313,2016,2,15,4,3,0,3,0,0,0,0,1,564731.4438,5936941.547,9.97765688,53.577332527,NA,3
"359",94505,7,16,717,2016,2,6,2,3,5,3,1,0,0,0,0,553717.7746,5931423.0428,9.810386321,53.528977509,NA,22
"360",94511,1,4,112,2016,2,8,4,3,5,3,1,0,0,0,0,563925.2686,5933856.8016,9.964851747,53.549707866,NA,24
"361",94512,5,7,515,2016,3,12,3,3,5,2,1,0,0,0,0,571472.3473,5941692.1948,10.080536686,53.619151064,NA,1
"362",94513,6,14,615,2016,2,13,2,2,5,3,1,0,0,0,0,576933.5281,5926507.0327,10.159345973,53.48191211,NA,29
"363",94515,4,8,423,2016,2,16,1,3,4,2,1,0,0,0,0,569091.5324,5937471.8493,10.043614262,53.581542199,NA,21
"364",94530,7,1,702,2016,3,9,5,1,5,2,0,0,0,1,0,565765.0169,5923808.3786,9.990507722,53.459172282,NA,24
"365",94533,2,5,215,2016,3,14,6,3,5,3,1,0,0,0,0,561148.6985,5936155.397,9.923399675,53.570696998,NA,4
"366",94542,3,2,312,2016,2,15,6,3,4,2,1,0,0,0,0,565980.2921,5935786.5981,9.996271447,53.566797162,NA,19
"367",94544,2,4,213,2016,2,7,2,3,0,3,1,0,0,0,0,561629.5829,5934080.5922,9.930251191,53.551993645,NA,22
"368",94545,4,5,409,2016,3,17,1,3,5,3,1,0,0,0,0,567095.5023,5939049.4063,10.013809172,53.595979069,NA,27
"369",94548,5,7,515,2016,2,10,2,3,5,3,1,0,0,0,0,570099.014,5938831.6337,10.059134769,53.593628893,NA,15
"370",94551,6,1,601,2016,2,8,3,3,5,3,1,0,0,0,0,580263.3358,5929720.1169,10.210334401,53.510289826,NA,2
"371",94554,3,3,313,2016,2,11,6,3,3,2,1,0,0,0,0,564710.8194,5936939.1322,9.977344933,53.577313369,NA,26
"372",94559,1,5,114,2016,2,23,2,3,5,2,1,0,0,0,0,567146.6955,5934114.5301,10.013521329,53.551622035,NA,22
"373",94564,3,1,304,2016,2,13,5,3,5,3,1,0,0,0,0,562544.0221,5936714.71,9.944579221,53.575559253,NA,11
"374",94566,2,4,212,2016,2,13,3,3,5,3,1,0,0,0,0,561051.761,5934482.7088,9.92160919,53.555675149,NA,9
"375",94570,6,2,602,2016,2,11,7,3,1,5,1,0,0,0,0,580410.0794,5927201.7799,10.211901063,53.487635968,NA,27
"376",94572,5,6,514,2016,2,20,3,2,5,2,1,0,0,0,0,573485.9933,5942223.1672,10.111098602,53.623644143,NA,16
"377",94580,5,16,524,2016,3,12,6,2,5,3,0,0,0,0,1,574546.4739,5948342.4539,10.128597289,53.678486446,NA,4
"378",94585,3,1,309,2016,3,16,3,3,3,2,1,0,0,0,0,563996.5706,5936281.1967,9.966424282,53.571487949,NA,1
"379",94588,5,2,507,2016,2,16,3,3,5,2,1,0,0,0,0,570910.2083,5936480.6635,10.070854663,53.572391684,NA,16
"380",94595,1,4,111,2016,2,18,6,3,5,3,1,0,0,0,0,563783.3687,5934161.2409,9.962772428,53.552461218,NA,26
"381",94600,1,11,129,2016,2,12,3,3,5,3,1,0,0,0,0,570793.6868,5935048.9457,10.068770887,53.559540563,NA,9
"382",94604,4,8,421,2016,2,15,7,2,6,7,0,1,0,0,0,568774.2281,5937067.7738,10.038733275,53.577952449,NA,20
"383",94606,5,18,526,2016,3,16,5,3,5,3,1,0,0,0,0,577749.202,5939040.1387,10.17474901,53.594423876,NA,31
"384",94609,4,5,408,2016,2,15,2,3,5,3,1,0,0,0,0,566717.5023,5939840.8491,10.008267961,53.603140116,NA,15
"385",94621,5,7,515,2016,2,16,2,3,5,3,1,0,0,0,0,572318.2551,5940986.5499,10.093158938,53.612693413,NA,15
"386",94625,3,3,313,2016,2,16,2,2,5,2,1,0,0,0,0,565011.4356,5936406.867,9.981773659,53.572492602,NA,1
"387",94633,5,3,510,2016,2,18,2,3,5,3,1,0,0,0,0,571343.8296,5936255.0587,10.077350212,53.570305391,NA,8
"388",94639,5,7,515,2016,2,9,4,3,5,2,1,0,0,0,0,570301.9542,5939105.4233,10.062262162,53.596062258,NA,24
"389",94644,7,8,709,2016,3,14,6,3,5,2,1,0,0,0,0,564208.3249,5921689.3974,9.966633086,53.440320051,NA,25
"390",94650,1,8,122,2016,3,6,3,3,5,3,1,0,0,0,0,569761.347,5934780.6254,10.053128694,53.557267376,NA,29
"391",94653,2,7,219,2016,3,7,3,3,3,7,0,0,0,0,0,558385.0813,5934809.4275,9.881420609,53.55891491,NA,15
"392",94656,2,12,225,2016,2,16,6,3,1,5,1,0,0,0,0,554039.9598,5936904.6616,9.816193842,53.578211503,NA,26
"393",94657,2,11,224,2016,2,6,4,3,0,7,0,0,0,0,0,554309.4669,5935603.2882,9.820037555,53.56648739,NA,10
"394",94658,3,2,312,2016,3,17,6,3,4,6,0,0,0,0,0,565814.624,5934847.986,9.99357264,53.55838245,NA,25
"395",94660,5,11,519,2016,2,7,2,3,3,6,0,0,0,0,1,571221.3623,5945416.2253,10.077595588,53.652652657,NA,29
"396",94661,5,3,510,2016,2,19,2,3,3,2,1,0,0,0,0,570600.43,5936354.8632,10.066148979,53.571302895,NA,1
"397",94667,4,5,412,2016,2,16,2,3,8,1,0,0,0,0,0,567343.6376,5937992.3186,10.017329603,53.586447079,NA,29
"398",94668,2,2,207,2016,3,13,3,3,6,6,0,1,0,0,0,563684.198,5935260.115,9.961499642,53.562349188,NA,29
"399",94670,1,1,101,2016,2,11,4,3,5,7,0,0,0,0,1,566302.9127,5934542.372,10.000878045,53.55557438,NA,17
"400",94671,4,13,432,2016,3,13,5,3,5,3,1,0,0,0,0,565528.5685,5946817.0142,9.991772607,53.665985785,NA,3
"401",94683,5,18,526,2016,2,7,5,3,5,3,0,0,0,0,1,576588.2389,5942585.5927,10.158083001,53.6264566,NA,11
"402",94684,1,5,114,2016,2,18,2,3,5,3,1,0,0,0,0,566987.7203,5934036.7831,10.011105489,53.550943616,NA,15
"403",94685,1,4,109,2016,2,19,2,3,0,7,1,0,0,0,0,564803.6442,5934841.4745,9.978311464,53.55844972,NA,22
"404",94692,5,4,512,2016,2,16,6,3,5,3,1,0,0,0,0,574455.6779,5936377.1558,10.124361043,53.570970287,NA,5
"405",94696,7,16,717,2016,2,17,1,3,5,2,1,0,0,0,0,552583.4495,5929889.7042,9.793018284,53.515310946,NA,7
"406",94697,4,7,416,2016,3,8,3,3,4,7,0,0,0,0,0,567311.3568,5935453.7203,10.016294736,53.56363648,NA,29
"407",94702,5,16,524,2016,3,8,3,3,3,2,0,0,0,0,1,574599.8846,5947638.8234,10.12923659,53.672155537,NA,15
"408",94706,6,2,602,2016,2,10,6,3,5,3,1,0,0,0,0,578142.3935,5927609.2492,10.177833122,53.491639422,NA,19
"409",94707,1,4,112,2016,2,19,5,3,5,2,1,0,0,0,0,564238.8384,5933875.2935,9.969587648,53.549835788,NA,18
