_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7614732;16;22.0;2025-03-17;2025-03-23;1.9;LINESTRING (565122.915662 5935985.294110,565132.886492 5936001.899607);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614733;13;23.0;2025-03-17;2025-03-23;1.6;LINESTRING (564762.823869 5935573.314332,564769.609763 5935585.647065,564777.321281 5935598.103791);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614734;13;21.0;2025-03-17;2025-03-23;1.6;LINESTRING (564803.504601 5935630.508854,564784.994037 5935608.557163,564777.321281 5935598.103791);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614735;10;20.9;2025-03-17;2025-03-23;1.3;LINESTRING (566697.017862 5941095.453737,566715.447893 5941041.526137);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614736;12;17.9;2025-03-17;2025-03-23;1.5;LINESTRING (567012.270459 5943865.013346,567007.608435 5943876.630398,566993.203644 5943913.033415,566990.741245 5943918.784442,566986.055556 5943932.070246);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614737;17;17.2;2025-03-17;2025-03-23;1.9;LINESTRING (566964.465148 5943990.180159,566967.210930 5943983.097899,566979.483508 5943952.450544,566982.382150 5943943.923944,566986.055556 5943932.070246);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614738;10;13.8;2025-03-17;2025-03-23;1.3;LINESTRING (567032.871259 5943950.651907,567010.775366 5943942.102972,566999.991833 5943937.832311,566986.055556 5943932.070246);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614739;13;12.6;2025-03-17;2025-03-23;1.6;LINESTRING (566955.848830 5943917.286149,566959.324211 5943919.338506,566972.709492 5943926.650440,566986.055556 5943932.070246);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614740;18;14.8;2025-03-17;2025-03-23;2.0;LINESTRING (568389.443124 5938164.262764,568387.720496 5938187.159568);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614741;77;21.4;2025-03-17;2025-03-23;5.6;LINESTRING (567163.286406 5935228.126212,567135.623391 5935193.572587,567132.365539 5935189.743048);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614742;20;19.8;2025-03-17;2025-03-23;2.2;LINESTRING (567121.764153 5935175.906001,567132.365539 5935189.743048);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614743;9;15.4;2025-03-17;2025-03-23;1.2;LINESTRING (568062.524048 5942028.424181,568085.044698 5942026.413233);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614744;16;19.4;2025-03-17;2025-03-23;1.9;LINESTRING (568954.751796 5939373.674801,568951.778797 5939373.297466,568948.279653 5939372.689888,568943.460261 5939371.840446);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614745;27;17.4;2025-03-17;2025-03-23;2.7;LINESTRING (568915.057553 5939363.302002,568928.025723 5939368.165150,568933.697260 5939369.583403,568938.905567 5939370.994884,568943.460261 5939371.840446);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614746;9;13.4;2025-03-17;2025-03-23;1.2;LINESTRING (567479.802915 5938379.586965,567469.628983 5938336.490881);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614747;12;19.5;2025-03-17;2025-03-23;1.5;LINESTRING (566963.805617 5944287.264864,566963.859050 5944288.155795,566964.256843 5944292.723579,566965.171964 5944302.751021);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614748;17;17.8;2025-03-17;2025-03-23;1.9;LINESTRING (567083.016381 5934881.936676,567105.346737 5934909.626616,567107.431526 5934912.104206,567116.496108 5934922.247437);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614749;83;18.3;2025-03-17;2025-03-23;5.9;LINESTRING (567273.689102 5935411.403163,567301.305784 5935444.399221,567314.640047 5935461.613802,567332.926197 5935489.247214);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614750;32;22.0;2025-03-17;2025-03-23;3.0;LINESTRING (567341.971809 5935514.523355,567337.330852 5935500.882166,567332.926197 5935489.247214);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614751;38;16.1;2025-03-17;2025-03-23;3.4;LINESTRING (567345.097168 5935499.769087,567332.926197 5935489.247214);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614752;9;19.3;2025-03-17;2025-03-23;1.2;LINESTRING (567999.927380 5942034.195595,568039.408181 5942030.426631);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614753;10;17.4;2025-03-17;2025-03-23;1.3;LINESTRING (566484.309426 5939313.678584,566472.324610 5939299.934491,566467.501369 5939294.636735);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614754;15;20.9;2025-03-17;2025-03-23;1.8;LINESTRING (570284.244272 5939071.637285,570308.841745 5939100.044902);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614755;15;18.7;2025-03-17;2025-03-23;1.8;LINESTRING (570377.980261 5939182.083417,570308.841745 5939100.044902);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614756;10;13.8;2025-03-17;2025-03-23;1.3;LINESTRING (570855.717829 5936635.215004,570849.471030 5936654.259899,570840.911346 5936721.450801,570840.391022 5936725.226229,570838.589628 5936739.330699);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614757;9;18.8;2025-03-17;2025-03-23;1.2;LINESTRING (569407.807235 5938597.199506,569346.608902 5938590.178434,569296.579535 5938584.435133,569284.551618 5938583.034259);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614758;12;18.2;2025-03-17;2025-03-23;1.5;LINESTRING (569207.344005 5938575.223255,569231.555168 5938576.469121,569277.017824 5938582.144579,569284.551618 5938583.034259);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614759;13;15.6;2025-03-17;2025-03-23;1.6;LINESTRING (568718.297851 5940128.422230,568760.861917 5940136.721263,568763.963524 5940137.322910);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614760;11;17.9;2025-03-17;2025-03-23;1.4;LINESTRING (567006.800349 5940114.217873,566995.830450 5940196.847058);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614761;11;13.2;2025-03-17;2025-03-23;1.4;LINESTRING (566989.682108 5940242.936857,566994.605652 5940208.513038);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614762;21;23.1;2025-03-17;2025-03-23;2.3;LINESTRING (565770.738853 5939469.341770,565773.282282 5939519.448683);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614763;20;23.5;2025-03-17;2025-03-23;2.2;LINESTRING (565778.056211 5939575.706592,565774.932822 5939548.179336,565773.282282 5939519.448683);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614764;12;12.3;2025-03-17;2025-03-23;1.5;LINESTRING (565759.670301 5939389.851892,565771.164492 5939391.458881);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614765;15;18.1;2025-03-17;2025-03-23;1.8;LINESTRING (565770.611486 5939407.362734,565771.164492 5939391.458881);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614766;11;18.8;2025-03-17;2025-03-23;1.4;LINESTRING (567311.645364 5935894.188400,567300.178773 5935978.256079,567295.790827 5935993.326168);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614767;36;23.5;2025-03-17;2025-03-23;3.3;LINESTRING (567016.917347 5935076.386612,567033.600420 5935086.526666,567051.907671 5935098.915261,567065.733000 5935109.682428,567074.757933 5935117.933440);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614768;15;19.5;2025-03-17;2025-03-23;1.8;LINESTRING (564026.754339 5937558.528773,564019.310851 5937541.069766,564010.188392 5937520.472451);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614769;14;19.7;2025-03-17;2025-03-23;1.7;LINESTRING (563988.197194 5937472.328370,564005.050964 5937508.719485,564010.188392 5937520.472451);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614770;14;17.5;2025-03-17;2025-03-23;1.7;LINESTRING (563847.240590 5937271.023780,563853.734309 5937285.354103,563859.222987 5937295.665156);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614771;15;21.1;2025-03-17;2025-03-23;1.8;LINESTRING (563881.742028 5937324.566290,563878.681727 5937320.741687,563876.987573 5937318.715896,563872.360991 5937313.201046,563867.404887 5937307.570466,563859.222987 5937295.665156);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614772;11;17.9;2025-03-17;2025-03-23;1.4;LINESTRING (563718.443988 5936977.535370,563713.108230 5936980.356227,563701.970271 5936986.214191);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614773;15;20.3;2025-03-17;2025-03-23;1.8;LINESTRING (563676.083484 5936936.795133,563684.079973 5936952.703250,563696.154339 5936975.565114,563698.092485 5936979.151888,563701.970271 5936986.214191);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614774;13;16.4;2025-03-17;2025-03-23;1.6;LINESTRING (563635.752877 5937035.056757,563682.732491 5936998.527581,563688.352581 5936994.264044,563701.970271 5936986.214191);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614775;14;16.7;2025-03-17;2025-03-23;1.7;LINESTRING (563717.216468 5937014.459857,563708.562632 5936998.208989,563705.978959 5936993.389535,563701.970271 5936986.214191);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614776;14;21.0;2025-03-17;2025-03-23;1.7;LINESTRING (563668.371308 5936919.444384,563660.469460 5936901.423478,563652.037755 5936878.499629,563647.640514 5936865.755678);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614777;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (566376.451162 5940616.911401,566381.180710 5940605.294699,566384.647009 5940594.105271);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614778;15;25.3;2025-03-17;2025-03-23;1.8;LINESTRING (566061.659918 5940467.276701,566079.628582 5940493.009687,566099.189543 5940518.431288);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614779;13;19.2;2025-03-17;2025-03-23;1.6;LINESTRING (567297.306564 5938150.764332,567283.897652 5938181.060919);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614780;10;10.9;2025-03-17;2025-03-23;1.3;LINESTRING (567467.201907 5937705.998134,567470.762564 5937683.906312);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614781;15;16.2;2025-03-17;2025-03-23;1.8;LINESTRING (567479.080335 5937639.405995,567474.696555 5937663.488892,567470.762564 5937683.906312);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614782;9;19.2;2025-03-17;2025-03-23;1.2;LINESTRING (567553.862835 5937434.182076,567543.834405 5937436.263761,567535.070202 5937437.918500);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614783;12;18.7;2025-03-17;2025-03-23;1.5;LINESTRING (567494.086540 5937372.905945,567475.552631 5937330.802963);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614784;10;15.3;2025-03-17;2025-03-23;1.3;LINESTRING (567529.300182 5936879.259099,567488.575310 5936939.206893,567482.216278 5936948.573826);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614785;16;19.5;2025-03-17;2025-03-23;1.9;LINESTRING (568407.883229 5937587.145981,568400.486540 5937567.566239);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614786;14;21.5;2025-03-17;2025-03-23;1.7;LINESTRING (568379.699338 5937526.205689,568398.104927 5937562.858303,568400.486540 5937567.566239);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614787;10;16.3;2025-03-17;2025-03-23;1.3;LINESTRING (567135.136936 5943961.902420,567117.538837 5943962.541425,567105.172996 5943962.587517,567086.997366 5943961.994412,567068.373238 5943960.393541);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614788;10;19.3;2025-03-17;2025-03-23;1.3;LINESTRING (567172.467758 5943959.319840,567135.136936 5943961.902420);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614789;9;20.6;2025-03-17;2025-03-23;1.2;LINESTRING (567070.174817 5942864.621198,567043.932098 5942752.197273,567042.559721 5942746.391626,567039.379007 5942732.882516);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614790;12;21.9;2025-03-17;2025-03-23;1.5;LINESTRING (567002.700591 5942582.144270,567011.823210 5942619.661221,567036.753801 5942722.163098,567037.381795 5942724.508736,567039.379007 5942732.882516);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614791;9;22.1;2025-03-17;2025-03-23;1.2;LINESTRING (566311.578528 5941144.864999,566272.611236 5941102.367356);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614792;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (566242.513353 5941054.876414,566268.732650 5941091.185726,566272.611236 5941102.367356);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614793;9;21.9;2025-03-17;2025-03-23;1.2;LINESTRING (566043.155795 5939007.155353,566052.162967 5938987.920686,566068.042322 5938960.103360,566092.670550 5938922.060724,566096.793451 5938915.998726,566098.086796 5938913.457666,566098.702720 5938912.019800);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614794;18;20.6;2025-03-17;2025-03-23;2.0;LINESTRING (563085.254994 5935194.630964,562986.417620 5935214.450935);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614795;18;21.0;2025-03-17;2025-03-23;2.0;LINESTRING (562924.913716 5935226.537069,562986.417620 5935214.450935);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614796;12;12.0;2025-03-17;2025-03-23;1.5;LINESTRING (563229.283190 5935144.374914,563237.202321 5935141.699383,563251.712946 5935136.553092,563256.434962 5935135.169934);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614797;16;13.4;2025-03-17;2025-03-23;1.9;LINESTRING (563243.215269 5935123.087018,563256.434962 5935135.169934);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614798;27;14.4;2025-03-17;2025-03-23;2.7;LINESTRING (563317.286981 5935186.613239,563279.831302 5935154.065471,563270.393606 5935146.483926,563256.434962 5935135.169934);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614799;10;21.6;2025-03-17;2025-03-23;1.3;LINESTRING (563889.522773 5935557.731191,563898.197076 5935562.855774);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614800;13;20.1;2025-03-17;2025-03-23;1.6;LINESTRING (563910.733593 5935571.370755,563902.593666 5935565.919584,563898.197076 5935562.855774);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614801;13;25.1;2025-03-17;2025-03-23;1.6;LINESTRING (565116.932557 5935478.382181,565102.081793 5935479.289853,565088.897520 5935479.441688);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614802;13;23.2;2025-03-17;2025-03-23;1.6;LINESTRING (565053.993048 5935479.071380,565055.317638 5935479.089651,565088.897520 5935479.441688);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614803;26;25.0;2025-03-17;2025-03-23;2.6;LINESTRING (565477.872085 5935245.597721,565471.707633 5935250.630517,565394.908769 5935314.212309,565350.134124 5935351.979475);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614804;26;25.8;2025-03-17;2025-03-23;2.6;LINESTRING (565350.134124 5935351.979475,565296.379002 5935397.300264,565275.744391 5935414.038764,565259.823003 5935425.279125,565241.509714 5935437.042795,565230.152127 5935444.006903,565217.528514 5935451.509875);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614805;15;14.2;2025-03-17;2025-03-23;1.8;LINESTRING (565204.076445 5935466.233898,565217.528514 5935451.509875);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614806;20;20.0;2025-03-17;2025-03-23;2.2;LINESTRING (566031.733901 5935161.744503,566040.413081 5935185.343803);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614807;21;22.3;2025-03-17;2025-03-23;2.3;LINESTRING (566054.860790 5935227.494584,566049.133479 5935210.724005,566044.874979 5935197.868422,566040.413081 5935185.343803);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614808;45;22.0;2025-03-17;2025-03-23;3.8;LINESTRING (566168.182432 5936607.710142,566168.436289 5936584.903465,566170.657204 5936558.786311,566175.370539 5936520.241963,566176.953748 5936511.251359);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614809;38;21.6;2025-03-17;2025-03-23;3.4;LINESTRING (566222.679404 5936282.900847,566199.816071 5936397.076043);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614810;38;21.3;2025-03-17;2025-03-23;3.4;LINESTRING (566199.816071 5936397.076043,566176.953748 5936511.251359);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614811;14;20.7;2025-03-17;2025-03-23;1.7;LINESTRING (566073.071736 5937047.782187,566065.594124 5937052.128163);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614812;18;17.9;2025-03-17;2025-03-23;2.0;LINESTRING (566059.439116 5937056.603953,566065.594124 5937052.128163);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614813;21;22.8;2025-03-17;2025-03-23;2.3;LINESTRING (565895.499306 5937182.936846,565913.160472 5937174.838566);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614814;29;21.8;2025-03-17;2025-03-23;2.8;LINESTRING (565952.555687 5937146.793353,565941.100597 5937156.202266,565930.792837 5937164.069481,565923.106033 5937169.191637,565913.160472 5937174.838566);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614815;25;23.4;2025-03-17;2025-03-23;2.5;LINESTRING (566085.298509 5937786.227158,566159.142167 5937841.451544,566166.348801 5937846.893665);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614816;13;26.5;2025-03-17;2025-03-23;1.6;LINESTRING (566177.488140 5937855.172762,566166.348801 5937846.893665);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614817;16;23.9;2025-03-17;2025-03-23;1.9;LINESTRING (566696.192740 5938723.715246,566699.962153 5938733.337838,566701.709744 5938736.144333,566704.848770 5938738.859258);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614818;26;22.6;2025-03-17;2025-03-23;2.6;LINESTRING (566751.960619 5938749.652106,566723.704883 5938744.244695,566709.851966 5938740.821690,566704.848770 5938738.859258);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614819;10;19.6;2025-03-17;2025-03-23;1.3;LINESTRING (566351.944631 5938687.698889,566405.470357 5938685.003643);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614820;9;23.9;2025-03-17;2025-03-23;1.2;LINESTRING (566498.909577 5938701.343013,566417.385152 5938685.060323,566405.470357 5938685.003643);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614821;18;13.9;2025-03-17;2025-03-23;2.0;LINESTRING (566383.233161 5938064.360651,566377.736791 5938055.047831);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614822;23;13.3;2025-03-17;2025-03-23;2.4;LINESTRING (566363.881991 5938037.494603,566377.736791 5938055.047831);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614823;15;17.3;2025-03-17;2025-03-23;1.8;LINESTRING (566633.558390 5938556.035155,566629.733514 5938545.632949);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614824;13;21.0;2025-03-17;2025-03-23;1.6;LINESTRING (566016.370719 5937100.953469,566001.979704 5937107.205577);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614825;19;20.5;2025-03-17;2025-03-23;2.1;LINESTRING (565991.129623 5937115.955226,566001.979704 5937107.205577);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614826;11;17.0;2025-03-17;2025-03-23;1.4;LINESTRING (567484.448999 5937606.658120,567481.128245 5937625.860338);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614827;19;17.4;2025-03-17;2025-03-23;2.1;LINESTRING (567019.515147 5937340.097019,567003.418261 5937373.137907,567001.107263 5937377.333317,566995.868898 5937387.161889);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614828;15;17.1;2025-03-17;2025-03-23;1.8;LINESTRING (567109.118825 5937450.861685,567010.452064 5937395.380638,567006.905581 5937393.327359,566995.868898 5937387.161889);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614829;19;19.3;2025-03-17;2025-03-23;2.1;LINESTRING (567261.391200 5937531.366442,567235.211462 5937519.198267,567227.385900 5937515.414724);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614830;19;19.3;2025-03-17;2025-03-23;2.1;LINESTRING (567155.045315 5937475.995247,567227.385900 5937515.414724);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614831;26;14.1;2025-03-17;2025-03-23;2.6;LINESTRING (566420.116829 5937345.076116,566408.749023 5937348.254032);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614832;17;14.6;2025-03-17;2025-03-23;1.9;LINESTRING (566398.129841 5937349.996013,566402.641072 5937349.391947,566408.749023 5937348.254032);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614833;42;23.9;2025-03-17;2025-03-23;3.7;LINESTRING (566245.423179 5937341.393683,566254.506088 5937345.304515,566264.917741 5937348.900236,566275.206358 5937351.826633,566285.964644 5937354.314579,566298.384258 5937356.380838,566308.631676 5937357.526414,566316.041743 5937357.964474);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614834;41;22.3;2025-03-17;2025-03-23;3.6;LINESTRING (566350.899093 5937356.007096,566344.198471 5937356.914204,566336.772748 5937357.588577,566326.834435 5937358.005065,566316.041743 5937357.964474);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614835;43;21.3;2025-03-17;2025-03-23;3.7;LINESTRING (566206.177282 5937316.362951,566220.524310 5937327.357645,566228.924910 5937332.705346,566236.084820 5937336.811661,566245.423179 5937341.393683);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614836;63;20.6;2025-03-17;2025-03-23;4.9;LINESTRING (566189.039656 5937301.323410,566180.632106 5937291.747440,566169.832747 5937278.020934);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614837;39;19.8;2025-03-17;2025-03-23;3.5;LINESTRING (566162.930642 5937269.690097,566169.832747 5937278.020934);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614838;14;15.0;2025-03-17;2025-03-23;1.7;LINESTRING (565431.930718 5934560.212014,565431.752151 5934553.978489,565431.997166 5934550.643825,565432.858423 5934545.871214,565434.237279 5934541.995933);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614839;16;12.4;2025-03-17;2025-03-23;1.9;LINESTRING (565414.045685 5934536.041220,565416.359554 5934536.407110,565421.577306 5934537.592148,565434.237279 5934541.995933);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614840;11;14.4;2025-03-17;2025-03-23;1.4;LINESTRING (565440.872572 5934531.739974,565437.631195 5934536.145763,565434.237279 5934541.995933);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614841;12;13.7;2025-03-17;2025-03-23;1.5;LINESTRING (565230.953844 5934538.068155,565219.099474 5934537.681728,565201.417280 5934537.103516);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614842;11;16.1;2025-03-17;2025-03-23;1.4;LINESTRING (565200.202642 5934567.463062,565200.926170 5934548.668665,565201.417280 5934537.103516);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614843;9;18.3;2025-03-17;2025-03-23;1.2;LINESTRING (565131.492604 5934534.134820,565169.101586 5934535.878134,565181.219397 5934536.379344,565201.417280 5934537.103516);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614844;20;16.4;2025-03-17;2025-03-23;2.2;LINESTRING (567360.660451 5938002.901099,567356.816822 5938012.415407,567355.513021 5938015.623611,567349.493967 5938029.112563,567343.079374 5938042.484599,567337.038704 5938052.857689,567333.362518 5938059.926460,567325.952959 5938078.068926,567320.241189 5938093.231358);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614845;13;19.1;2025-03-17;2025-03-23;1.6;LINESTRING (567314.655484 5938108.840679,567320.241189 5938093.231358);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614846;10;17.0;2025-03-17;2025-03-23;1.3;LINESTRING (566861.889885 5937743.548800,566863.782700 5937750.140585,566864.652648 5937754.158649,566864.991435 5937758.280446,566864.668245 5937762.392852);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7614847;18;16.1;2025-03-17;2025-03-23;2.0;LINESTRING (567146.046706 5937080.413154,567150.588238 5937059.113997);EPSG:25832
