_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7617108;11;21.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.000496 53.593475,10.000549 53.593413,10.000710 53.593223,10.000779 53.593156,10.000853 53.593102);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617109;9;23.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.027576 53.548932,10.027242 53.549353);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617110;9;23.6;2025-03-17;2025-03-23;1.2;LINESTRING (10.020915 53.581334,10.022337 53.581148);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617111;12;20.6;2025-03-17;2025-03-23;1.5;LINESTRING (10.157890 53.616426,10.158191 53.616668);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617112;11;21.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.024092 53.568512,10.024446 53.568785,10.024568 53.568872);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617113;10;23.2;2025-03-17;2025-03-23;1.3;LINESTRING (10.024092 53.568512,10.023901 53.568392);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617114;12;22.1;2025-03-17;2025-03-23;1.5;LINESTRING (10.022836 53.567712,10.022940 53.567780,10.022974 53.567855,10.023720 53.568358,10.023878 53.568387,10.023901 53.568392);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617115;10;23.2;2025-03-17;2025-03-23;1.3;LINESTRING (10.024757 53.569047,10.025010 53.569202);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617116;11;21.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.026674 53.570194,10.026233 53.569984,10.025010 53.569202);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617117;11;20.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.021680 53.567019,10.022655 53.567626,10.022836 53.567712);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617118;11;20.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.021680 53.567019,10.021567 53.566935,10.021488 53.566877,10.021349 53.566750);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617119;12;18.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.020762 53.566339,10.021349 53.566750);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617120;16;15.1;2025-03-17;2025-03-23;1.9;LINESTRING (10.019614 53.566163,10.019704 53.566173,10.020281 53.566191,10.020509 53.566203);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617121;30;21.5;2025-03-17;2025-03-23;2.9;LINESTRING (10.041683 53.555677,10.042282 53.555642);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617122;14;19.7;2025-03-17;2025-03-23;1.7;LINESTRING (10.042824 53.555609,10.042857 53.555597,10.043035 53.555593);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617123;13;18.0;2025-03-17;2025-03-23;1.6;LINESTRING (9.949285 53.562167,9.950031 53.562139);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617124;15;19.8;2025-03-17;2025-03-23;1.8;LINESTRING (10.052823 53.556133,10.052948 53.556126,10.053111 53.556122);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617125;15;23.1;2025-03-17;2025-03-23;1.8;LINESTRING (10.054614 53.555823,10.054345 53.555861,10.053914 53.555958,10.053461 53.556116,10.053311 53.556119);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617126;26;23.8;2025-03-17;2025-03-23;2.6;LINESTRING (9.921028 53.563944,9.921860 53.563896);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617127;22;23.5;2025-03-17;2025-03-23;2.3;LINESTRING (9.922823 53.563844,9.922427 53.563865);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617128;31;19.5;2025-03-17;2025-03-23;3.0;LINESTRING (9.996160 53.558219,9.995563 53.558378,9.995251 53.558459);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617129;10;26.4;2025-03-17;2025-03-23;1.3;LINESTRING (10.130099 53.603200,10.130329 53.603378,10.130385 53.603421);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617130;10;23.7;2025-03-17;2025-03-23;1.3;LINESTRING (10.132132 53.604770,10.132692 53.605165);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617131;10;26.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.131576 53.604342,10.131404 53.604210,10.131228 53.604074);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617132;10;25.4;2025-03-17;2025-03-23;1.3;LINESTRING (10.130867 53.603797,10.131082 53.603962,10.131228 53.604074);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617133;10;25.4;2025-03-17;2025-03-23;1.3;LINESTRING (10.130867 53.603797,10.130653 53.603629,10.130560 53.603557);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617134;9;23.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.036392 53.562273,10.035902 53.562827);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617135;9;22.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.036529 53.562117,10.036392 53.562273);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617136;11;18.5;2025-03-17;2025-03-23;1.4;LINESTRING (10.022754 53.573905,10.022526 53.574096);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617137;15;18.7;2025-03-17;2025-03-23;1.8;LINESTRING (10.022754 53.573905,10.023004 53.573697);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617138;16;16.2;2025-03-17;2025-03-23;1.9;LINESTRING (10.023858 53.572980,10.023726 53.573091,10.023644 53.573160,10.023560 53.573230);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617139;14;18.4;2025-03-17;2025-03-23;1.7;LINESTRING (10.014913 53.574608,10.014896 53.574689,10.014887 53.574733,10.014859 53.574864,10.014724 53.575498);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617140;14;24.6;2025-03-17;2025-03-23;1.7;LINESTRING (10.024922 53.565897,10.025011 53.565898,10.025198 53.565918);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617141;11;19.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.029470 53.536096,10.029833 53.536635,10.030014 53.536956);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617142;9;21.6;2025-03-17;2025-03-23;1.2;LINESTRING (10.030014 53.536956,10.030271 53.537410,10.030310 53.537587,10.030367 53.537707,10.030386 53.537764,10.030386 53.537799,10.030392 53.537842);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617143;17;22.4;2025-03-17;2025-03-23;1.9;LINESTRING (10.028125 53.533729,10.028755 53.534424);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617144;27;23.3;2025-03-17;2025-03-23;2.7;LINESTRING (10.068202 53.579284,10.067968 53.579250);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617145;48;24.4;2025-03-17;2025-03-23;4.0;LINESTRING (10.045342 53.572885,10.045918 53.572938);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617146;20;19.2;2025-03-17;2025-03-23;2.2;LINESTRING (9.925604 53.555482,9.925965 53.555393);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617147;12;16.0;2025-03-17;2025-03-23;1.5;LINESTRING (9.918202 53.554808,9.918182 53.554413);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617148;14;21.3;2025-03-17;2025-03-23;1.7;LINESTRING (9.903471 53.552787,9.903822 53.552661);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617149;12;20.4;2025-03-17;2025-03-23;1.5;LINESTRING (9.900290 53.553459,9.900792 53.553407);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617150;10;19.9;2025-03-17;2025-03-23;1.3;LINESTRING (9.925904 53.563676,9.926066 53.563667);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617151;19;21.3;2025-03-17;2025-03-23;2.1;LINESTRING (10.032797 53.573114,10.032478 53.572910);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617152;14;22.4;2025-03-17;2025-03-23;1.7;LINESTRING (10.037540 53.573665,10.038342 53.572720);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617153;15;22.7;2025-03-17;2025-03-23;1.8;LINESTRING (10.038697 53.572301,10.038584 53.572434,10.038342 53.572720);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617154;13;16.1;2025-03-17;2025-03-23;1.6;LINESTRING (10.041639 53.583455,10.041668 53.583718);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617155;13;20.0;2025-03-17;2025-03-23;1.6;LINESTRING (10.041668 53.583718,10.041690 53.583933);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617156;11;22.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.052851 53.619721,10.053512 53.619722);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617157;11;23.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.051953 53.619719,10.052463 53.619720);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617158;9;22.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.050819 53.619716,10.051276 53.619717);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617159;15;21.2;2025-03-17;2025-03-23;1.8;LINESTRING (10.003729 53.551520,10.004194 53.551579);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617160;11;21.4;2025-03-17;2025-03-23;1.4;LINESTRING (9.998505 53.550747,9.998315 53.550732);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617161;13;19.3;2025-03-17;2025-03-23;1.6;LINESTRING (9.998505 53.550747,9.998800 53.550779);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617162;9;21.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.064885 53.620587,10.065497 53.620419);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617163;29;21.1;2025-03-17;2025-03-23;2.8;LINESTRING (9.952920 53.560193,9.952537 53.560003);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617164;11;19.0;2025-03-17;2025-03-23;1.4;LINESTRING (10.031716 53.586789,10.031646 53.586768,10.031327 53.586669);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617165;12;22.8;2025-03-17;2025-03-23;1.5;LINESTRING (10.029648 53.586151,10.030073 53.586283);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617166;9;18.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.024302 53.558716,10.024185 53.558704,10.023960 53.558696,10.023670 53.558694,10.023483 53.558710);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617167;10;22.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.898307 53.613951,9.898273 53.614202);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617168;10;18.4;2025-03-17;2025-03-23;1.3;LINESTRING (10.056819 53.569575,10.057302 53.569702);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617169;9;19.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.057841 53.569840,10.058159 53.569920);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617170;10;19.5;2025-03-17;2025-03-23;1.3;LINESTRING (10.003264 53.615444,10.002714 53.615102);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617171;10;22.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.004670 53.611259,10.006391 53.611311,10.006742 53.611324);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617172;10;22.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.006742 53.611324,10.007784 53.611361,10.008808 53.611432);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617173;10;20.8;2025-03-17;2025-03-23;1.3;LINESTRING (9.963024 53.546377,9.962836 53.546371,9.961502 53.546304,9.961344 53.546290);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617174;9;21.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.959985 53.546151,9.960396 53.546198,9.960817 53.546232,9.961344 53.546290);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617175;18;18.9;2025-03-17;2025-03-23;2.0;LINESTRING (10.018505 53.585027,10.018186 53.585550);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617176;17;18.9;2025-03-17;2025-03-23;1.9;LINESTRING (10.018008 53.585834,10.018186 53.585550);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617177;10;20.5;2025-03-17;2025-03-23;1.3;LINESTRING (10.050636 53.596932,10.050659 53.597036,10.050702 53.597565);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617178;11;18.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.050717 53.598222,10.050722 53.598736);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617179;12;22.4;2025-03-17;2025-03-23;1.5;LINESTRING (9.903113 53.552910,9.903471 53.552787);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617180;13;21.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.948914 53.558571,9.948406 53.558412,9.948156 53.558321);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617181;10;15.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.973300 53.528148,9.973345 53.528151,9.973413 53.528162,9.973456 53.528166,9.973552 53.528171,9.973657 53.528176);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617182;10;20.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.975722 53.528212,9.975346 53.528193,9.975288 53.528191,9.975177 53.528189,9.975051 53.528191,9.974900 53.528204,9.974803 53.528211,9.974732 53.528213,9.974385 53.528210);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617183;13;15.5;2025-03-17;2025-03-23;1.6;LINESTRING (9.945160 53.563022,9.945408 53.562987);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617184;16;20.0;2025-03-17;2025-03-23;1.9;LINESTRING (9.946122 53.562853,9.945636 53.562949,9.945408 53.562987);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617185;12;23.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.026245 53.565526,10.027092 53.565566);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617186;22;20.0;2025-03-17;2025-03-23;2.3;LINESTRING (9.996350 53.476107,9.996364 53.476050,9.996380 53.476003,9.996452 53.475803,9.996476 53.475767);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617187;16;22.6;2025-03-17;2025-03-23;1.9;LINESTRING (9.996334 53.476272,9.996350 53.476107);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617188;22;21.0;2025-03-17;2025-03-23;2.3;LINESTRING (9.996334 53.476272,9.996311 53.476524,9.996288 53.476726,9.996268 53.476910,9.996260 53.477058,9.996263 53.477178,9.996267 53.477290,9.996275 53.477320,9.996310 53.477383,9.996342 53.477428,9.996397 53.477486);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617189;18;12.4;2025-03-17;2025-03-23;2.0;LINESTRING (9.996502 53.477613,9.996397 53.477486);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617190;9;16.5;2025-03-17;2025-03-23;1.2;LINESTRING (9.996873 53.477801,9.996852 53.477768,9.996834 53.477740);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617191;13;17.7;2025-03-17;2025-03-23;1.6;LINESTRING (10.206988 53.489215,10.206624 53.489072,10.206511 53.489022,10.206414 53.488975);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617192;14;19.4;2025-03-17;2025-03-23;1.7;LINESTRING (10.206175 53.488819,10.206239 53.488869,10.206309 53.488916,10.206414 53.488975);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617193;18;22.5;2025-03-17;2025-03-23;2.0;LINESTRING (9.995697 53.501142,9.995348 53.501303);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617194;20;22.1;2025-03-17;2025-03-23;2.2;LINESTRING (9.995697 53.501142,9.996393 53.500841);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617195;9;16.1;2025-03-17;2025-03-23;1.2;LINESTRING (9.829962 53.582143,9.829953 53.581841);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617196;13;18.5;2025-03-17;2025-03-23;1.6;LINESTRING (10.207819 53.490864,10.208061 53.490693,10.208262 53.490551,10.208339 53.490496);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617197;26;21.7;2025-03-17;2025-03-23;2.6;LINESTRING (10.009356 53.593401,10.008555 53.593329);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617198;11;21.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.012592 53.626390,10.012695 53.626637);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617199;10;17.8;2025-03-17;2025-03-23;1.3;LINESTRING (9.998522 53.594511,9.998822 53.594543);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617200;17;23.8;2025-03-17;2025-03-23;1.9;LINESTRING (9.992852 53.469745,9.992847 53.469721,9.992842 53.469652,9.992834 53.469052);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617201;17;24.7;2025-03-17;2025-03-23;1.9;LINESTRING (9.992836 53.468759,9.992833 53.468910,9.992834 53.469052);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617202;11;19.8;2025-03-17;2025-03-23;1.4;LINESTRING (9.983754 53.466190,9.983695 53.466027);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617203;37;23.5;2025-03-17;2025-03-23;3.4;LINESTRING (9.997445 53.590870,9.997557 53.590706,9.997595 53.590576);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617204;38;23.6;2025-03-17;2025-03-23;3.4;LINESTRING (9.995801 53.592279,9.995923 53.592207,9.996879 53.591487,9.997310 53.591069,9.997445 53.590870);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617205;10;24.7;2025-03-17;2025-03-23;1.3;LINESTRING (9.934600 53.606484,9.934941 53.606538);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617206;10;20.7;2025-03-17;2025-03-23;1.3;LINESTRING (9.958525 53.560546,9.959032 53.560385);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617207;9;19.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.941286 53.563670,9.941200 53.563673,9.940336 53.563663);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617208;10;17.6;2025-03-17;2025-03-23;1.3;LINESTRING (9.996498 53.549564,9.996415 53.549693,9.996337 53.549802);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617209;11;23.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.094127 53.638170,10.093628 53.637532);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617210;10;21.8;2025-03-17;2025-03-23;1.3;LINESTRING (10.083128 53.621983,10.082923 53.621750);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617211;13;19.2;2025-03-17;2025-03-23;1.6;LINESTRING (9.997750 53.594427,9.998280 53.594484);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617212;12;20.5;2025-03-17;2025-03-23;1.5;LINESTRING (9.974245 53.588275,9.974957 53.588559,9.975181 53.588647,9.975231 53.588667);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617213;9;16.0;2025-03-17;2025-03-23;1.2;LINESTRING (9.975965 53.588970,9.975712 53.588862,9.975668 53.588844);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617214;11;22.5;2025-03-17;2025-03-23;1.4;LINESTRING (10.087724 53.630309,10.087909 53.630527);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617215;10;21.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.983953 53.593006,9.983912 53.592904,9.983905 53.592820);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617216;13;20.5;2025-03-17;2025-03-23;1.6;LINESTRING (10.011807 53.639413,10.011775 53.639401,10.011275 53.639193);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617217;9;21.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.073447 53.609885,10.073514 53.610011);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617218;11;21.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.000197 53.593971,10.000254 53.593760,10.000324 53.593559,10.000369 53.593456);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617219;12;20.8;2025-03-17;2025-03-23;1.5;LINESTRING (9.983959 53.593246,9.983953 53.593452);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617220;18;17.3;2025-03-17;2025-03-23;2.0;LINESTRING (9.983930 53.594098,9.983943 53.593794);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617221;17;18.5;2025-03-17;2025-03-23;1.9;LINESTRING (9.985322 53.594416,9.985847 53.594414);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617222;16;17.8;2025-03-17;2025-03-23;1.9;LINESTRING (10.013747 53.560962,10.013656 53.560886,10.013536 53.560815,10.013261 53.560699,10.013042 53.560651,10.012914 53.560643);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617223;16;20.4;2025-03-17;2025-03-23;1.9;LINESTRING (10.011299 53.560044,10.011370 53.560008,10.011406 53.560006,10.011751 53.560149,10.012200 53.560311,10.012613 53.560480,10.012914 53.560643);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617224;31;22.1;2025-03-17;2025-03-23;3.0;LINESTRING (10.012651 53.560649,10.013232 53.561063,10.013373 53.561164);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617225;11;21.0;2025-03-17;2025-03-23;1.4;LINESTRING (9.983925 53.597377,9.983925 53.597332,9.983926 53.596816);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617226;17;23.5;2025-03-17;2025-03-23;1.9;LINESTRING (9.996889 53.606831,9.997039 53.607156);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617227;12;21.1;2025-03-17;2025-03-23;1.5;LINESTRING (10.002191 53.610926,10.002037 53.610868,10.001951 53.610836,10.001795 53.610780);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617228;21;22.3;2025-03-17;2025-03-23;2.3;LINESTRING (9.997044 53.604481,9.997229 53.604681);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617229;9;20.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.000370 53.607445,10.000140 53.607281);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617230;9;20.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.001384 53.608057,10.001994 53.608362,10.002551 53.608599,10.002886 53.608735);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617231;9;14.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.936930 53.555632,9.936514 53.555664,9.936221 53.555714);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617232;13;24.8;2025-03-17;2025-03-23;1.6;LINESTRING (9.936736 53.555786,9.936500 53.555805,9.936399 53.555812);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617233;13;22.8;2025-03-17;2025-03-23;1.6;LINESTRING (9.934922 53.555750,9.935844 53.555829,9.935954 53.555831);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617234;9;19.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.940351 53.558278,9.940609 53.558430);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617235;13;13.5;2025-03-17;2025-03-23;1.6;LINESTRING (9.999898 53.570905,9.998516 53.570766);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617236;9;12.0;2025-03-17;2025-03-23;1.2;LINESTRING (9.990964 53.560763,9.991015 53.560645);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617237;16;21.9;2025-03-17;2025-03-23;1.9;LINESTRING (9.939325 53.555598,9.938252 53.555673);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617238;15;22.1;2025-03-17;2025-03-23;1.8;LINESTRING (9.936736 53.555786,9.937809 53.555706);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617239;12;13.7;2025-03-17;2025-03-23;1.5;LINESTRING (9.938095 53.555683,9.937809 53.555706);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617240;11;21.1;2025-03-17;2025-03-23;1.4;LINESTRING (9.968450 53.564708,9.968660 53.564620,9.969048 53.564483,9.969099 53.564447,9.969134 53.564415,9.969152 53.564376);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617241;26;23.1;2025-03-17;2025-03-23;2.6;LINESTRING (9.961644 53.570531,9.961667 53.570524,9.961688 53.570513,9.962134 53.570226);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617242;26;23.8;2025-03-17;2025-03-23;2.6;LINESTRING (9.946412 53.557551,9.946551 53.557623,9.946729 53.557695,9.946919 53.557749);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617243;14;20.8;2025-03-17;2025-03-23;1.7;LINESTRING (9.948339 53.558223,9.949049 53.558454,9.949121 53.558479);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617244;13;22.6;2025-03-17;2025-03-23;1.6;LINESTRING (9.950640 53.559094,9.950171 53.558860,9.949919 53.558771,9.949649 53.558672);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617247;17;21.3;2025-03-17;2025-03-23;1.9;LINESTRING (9.948527 53.559993,9.948348 53.560241);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617248;12;20.0;2025-03-17;2025-03-23;1.5;LINESTRING (9.947718 53.560912,9.947770 53.560864,9.947902 53.560740);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617249;9;18.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.981158 53.567282,9.981730 53.567757);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617250;19;20.2;2025-03-17;2025-03-23;2.1;LINESTRING (9.978717 53.570248,9.978954 53.569845);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617251;20;20.8;2025-03-17;2025-03-23;2.2;LINESTRING (9.951646 53.559568,9.951778 53.559633,9.951866 53.559670);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617252;29;20.8;2025-03-17;2025-03-23;2.8;LINESTRING (9.954411 53.560959,9.954281 53.560891,9.953737 53.560609);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617253;50;22.6;2025-03-17;2025-03-23;4.1;LINESTRING (9.999506 53.575955,9.999709 53.576488);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617254;9;15.4;2025-03-17;2025-03-23;1.2;LINESTRING (9.997729 53.578541,9.997746 53.578424);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617255;39;20.1;2025-03-17;2025-03-23;3.5;LINESTRING (9.999744 53.580384,10.000006 53.580517);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617256;10;18.2;2025-03-17;2025-03-23;1.3;LINESTRING (9.987749 53.581499,9.987627 53.581436,9.987533 53.581390);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617257;18;22.3;2025-03-17;2025-03-23;2.0;LINESTRING (9.961357 53.570707,9.961205 53.570812);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617258;28;24.4;2025-03-17;2025-03-23;2.8;LINESTRING (9.961205 53.570812,9.960830 53.571068);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7617259;9;22.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.959342 53.572368,9.959810 53.572732);EPSG:4326
